id,cycle_time_days,material_type,tool_wear_level,clean_room_pressure,layer_thickness_nm,chemical_concentration,etching_voltage,deposition_rate,humidity_level,photoresist_thickness_variation,etching_uniformity,particle_count,doping_concentration,product_defect
BM-31353,58,1,4,105,318.0,0,2,142,0,2.4,2,0.0,7.0,1
FN-20966,54,0,3,128,236.0,0,2,169,0,0.0,1,0.0,3.0,0
DE-40068,45,0,3,120,141.0,0,0,123,0,0.0,1,0.0,3.0,0
NX-34597,52,1,4,128,226.0,0,2,178,1,0.0,1,3.0,3.0,1
AE-49951,62,0,4,140,307.0,0,2,161,0,0.0,1,2.0,3.0,1
TU-02651,57,1,4,110,239.0,0,0,160,0,0.0,1,,6.0,1
JE-39569,63,1,4,120,299.0,0,0,105,0,2.0,2,2.0,7.0,1
IL-44331,63,1,4,120,177.0,0,0,163,0,0.0,1,1.0,6.0,0
YK-20684,48,1,2,130,245.0,1,2,161,0,0.5,2,0.0,6.0,1
NJ-33131,54,1,3,108,224.0,0,0,154,0,0.4,2,0.0,7.0,0
TX-70643,56,0,3,120,214.0,0,0,158,0,2.4,1,2.0,7.0,1
QC-62002,67,0,3,140,269.0,0,0,116,0,1.2,2,1.0,3.0,0
WO-84759,42,1,1,140,219.0,0,0,178,0,0.8,1,0.0,3.0,0
EW-92439,54,1,4,140,239.0,0,2,126,1,2.2,2,1.0,3.0,1
WS-31445,77,0,4,120,265.0,0,0,163,0,1.1,1,0.0,3.0,0
WQ-63300,70,1,2,140,330.0,0,2,152,0,0.0,2,0.0,6.0,0
TK-85395,59,0,4,145,409.0,0,2,157,0,1.2,2,0.0,3.0,0
RY-34488,44,1,2,130,309.0,0,2,180,0,0.0,1,0.0,3.0,0
YF-99217,39,1,4,120,157.0,0,2,130,1,1.6,2,0.0,6.0,1
JH-98741,52,1,4,125,298.0,0,2,163,0,0.0,1,2.0,7.0,1
QL-47588,53,1,4,142,201.0,0,0,160,1,1.6,1,2.0,7.0,1
FI-51214,51,1,3,110,188.0,0,0,123,0,3.6,3,0.0,7.0,1
FC-76707,45,0,2,138,177.0,1,2,163,0,0.6,2,0.0,3.0,0
EJ-92607,48,0,2,130,205.0,0,1,147,0,0.0,2,0.0,3.0,0
DV-28457,45,1,3,130,315.0,0,2,171,0,0.0,1,0.0,3.0,0
GL-21099,63,1,2,140,322.0,0,2,133,1,0.0,2,0.0,6.0,0
UB-07748,61,1,4,117,230.0,0,0,156,0,0.0,1,1.0,6.0,1
TW-57635,45,1,4,110,233.0,0,2,161,0,0.0,1,,7.0,0
YI-58951,70,1,2,145,269.0,0,0,112,0,0.2,1,0.0,3.0,0
CB-35914,56,1,4,130,283.0,0,2,132,0,1.8,2,0.0,7.0,1
RN-28245,63,1,1,134,304.0,0,2,172,0,1.9,1,2.0,3.0,0
WP-23531,35,1,1,118,282.0,0,2,170,0,1.0,1,0.0,7.0,0
OC-10827,55,1,3,130,258.0,0,2,149,0,2.0,3,1.0,6.0,1
EE-31905,40,0,4,120,183.0,0,0,122,1,2.0,2,1.0,7.0,1
RP-65609,56,1,2,132,232.0,0,2,174,0,0.0,1,0.0,7.0,0
OR-10293,41,1,4,110,203.0,0,2,130,1,1.2,2,0.0,7.0,1
XD-16297,46,0,4,138,183.0,0,2,168,0,0.0,1,0.0,3.0,0
IW-04917,42,0,3,120,220.0,0,0,149,0,0.0,1,0.0,3.0,0
RI-81620,61,1,4,138,216.0,0,0,162,1,0.0,1,0.0,6.0,0
EK-11536,69,0,3,120,302.0,0,2,160,0,2.5,2,2.0,6.0,0
LI-72841,70,1,2,118,229.0,0,0,131,0,0.0,2,0.0,3.0,0
QA-74053,41,0,3,130,215.0,0,2,188,0,0.0,1,0.0,3.0,0
WI-32309,52,1,4,125,282.0,1,2,152,0,0.0,1,1.0,7.0,1
PF-45075,67,1,2,125,263.0,0,0,134,0,1.4,1,0.0,3.0,0
YQ-72640,67,1,4,125,254.0,0,0,99,1,2.1,2,0.0,7.0,1
VU-91115,57,1,3,165,283.0,0,2,162,0,0.5,2,1.0,7.0,1
KD-86533,59,1,4,140,204.0,0,0,131,0,2.5,3,2.0,7.0,1
KB-59064,34,1,2,122,172.0,0,0,174,0,0.0,1,0.0,3.0,0
NN-47845,63,1,4,130,231.0,0,2,132,1,2.8,2,2.0,6.0,1
UU-41656,35,1,2,128,223.0,0,2,187,0,0.0,1,0.0,3.0,0
IR-45339,58,1,3,112,218.0,0,2,123,1,0.4,1,0.0,3.0,0
DI-24387,58,1,4,100,318.0,0,0,182,1,0.0,1,0.0,7.0,1
JU-02785,62,0,4,138,407.0,0,2,157,1,1.9,1,0.0,7.0,1
UV-03472,60,1,2,120,284.0,0,2,151,0,0.0,2,2.0,6.0,1
OM-02916,57,0,4,100,269.0,0,2,146,1,0.1,2,1.0,3.0,0
FV-76124,60,1,4,120,258.0,0,2,141,0,2.8,2,2.0,7.0,1
MF-55923,55,0,4,180,164.0,1,0,117,1,2.8,3,1.0,3.0,1
SU-31583,58,0,3,120,340.0,0,0,141,0,0.0,1,0.0,3.0,0
RT-65218,51,1,2,110,197.0,1,0,190,0,0.0,1,0.0,3.0,0
FZ-92762,50,1,3,118,149.0,0,0,158,0,2.5,1,0.0,3.0,0
VC-97014,35,1,4,120,219.0,0,0,158,0,0.0,1,0.0,7.0,0
IV-90893,57,1,4,130,249.0,1,2,126,1,2.8,2,1.0,7.0,1
PH-95055,53,1,4,122,226.0,0,0,105,1,0.2,1,0.0,7.0,1
IO-79562,51,1,3,130,227.0,0,2,169,0,0.5,1,0.0,3.0,0
NP-71404,62,0,4,140,268.0,0,0,145,0,0.8,1,1.0,3.0,1
HV-45266,67,0,4,106,269.0,0,2,106,1,0.0,2,0.0,3.0,0
QS-14408,70,1,3,140,330.0,0,2,146,0,2.0,3,2.0,3.0,0
DW-86353,60,1,4,145,273.0,0,2,142,1,5.6,3,2.0,6.0,1
MU-03918,58,1,4,120,258.0,0,2,141,0,3.0,2,1.0,7.0,1
OR-63647,59,1,1,134,207.0,1,0,155,0,1.2,3,2.0,3.0,0
UN-12426,42,1,3,150,253.0,0,0,163,0,0.4,2,0.0,3.0,0
PZ-60524,57,0,4,128,236.0,0,2,130,1,1.2,2,1.0,3.0,1
SA-99252,67,1,4,120,248.0,0,2,162,1,0.0,2,1.0,6.0,1
GC-58267,45,1,4,120,188.0,0,0,160,0,0.0,1,0.0,3.0,0
PY-17583,71,0,4,140,197.0,1,2,161,1,0.0,1,1.0,3.0,1
JU-03436,66,1,4,120,281.0,1,2,132,1,2.8,2,1.0,7.0,1
SM-27048,55,1,2,130,266.0,1,0,152,0,0.0,1,2.0,7.0,1
SO-59619,54,0,4,110,244.0,0,0,122,1,1.8,2,1.0,3.0,1
VX-66042,52,1,3,134,256.0,1,2,166,0,0.0,1,,3.0,0
OJ-60098,64,1,3,130,254.0,1,2,134,1,1.2,2,0.0,3.0,0
UN-49901,56,1,4,125,100.0,0,0,111,1,2.0,2,1.0,6.0,1
AS-93887,54,0,3,160,164.0,0,2,164,0,0.0,1,2.0,3.0,0
VY-35702,52,1,3,125,223.0,0,0,158,1,1.6,2,0.0,7.0,1
VW-95073,41,1,3,120,250.0,0,0,194,0,0.0,1,0.0,3.0,0
WB-01376,59,0,4,130,275.0,0,0,142,1,1.9,2,3.0,7.0,1
BA-03419,51,1,3,125,175.0,0,0,158,0,0.0,1,0.0,3.0,0
RG-08498,53,0,2,108,219.0,0,0,144,0,0.0,2,0.0,7.0,0
LN-42678,63,0,4,140,234.0,0,2,143,1,1.0,2,1.0,3.0,1
YM-60885,55,0,4,128,197.0,0,1,130,1,0.2,2,0.0,3.0,1
RQ-76587,46,1,4,130,315.0,0,0,136,1,1.8,1,0.0,7.0,1
XZ-02692,46,1,2,135,315.0,0,2,171,0,0.0,1,0.0,3.0,0
NP-09925,53,1,3,130,240.0,0,2,179,0,1.2,2,0.0,7.0,0
VE-47810,56,0,4,135,258.0,0,2,143,0,0.0,2,0.0,3.0,0
LU-18758,41,1,3,130,321.0,0,0,152,0,0.0,1,0.0,3.0,0
AJ-30969,56,0,1,170,201.0,1,1,195,0,0.0,1,0.0,7.0,1
QC-35647,51,1,3,120,175.0,0,0,139,0,0.6,1,0.0,7.0,1
YC-58888,51,0,3,120,269.0,0,2,172,1,0.0,1,0.0,3.0,0
PE-53960,55,1,4,140,286.0,1,0,124,1,3.2,2,0.0,7.0,1
FZ-45208,48,1,4,122,222.0,0,2,168,0,0.0,1,3.0,7.0,0
JV-62358,35,1,1,126,198.0,0,0,182,0,0.8,1,0.0,3.0,0
VU-96505,52,1,1,128,212.0,0,2,162,0,2.3,1,0.0,3.0,1
VS-01695,64,1,4,140,309.0,1,0,163,1,0.6,1,2.0,7.0,1
AV-58918,63,0,4,138,407.0,0,2,150,0,0.8,2,0.0,7.0,1
AF-66928,40,1,4,120,167.0,0,0,114,0,2.8,2,0.0,7.0,1
KM-83743,54,1,4,140,286.0,0,2,124,1,4.2,3,1.0,7.0,1
GM-72918,49,1,3,130,188.0,0,0,152,0,1.9,2,1.0,7.0,0
JJ-40682,60,0,4,145,241.0,0,0,160,1,3.6,1,2.0,7.0,1
KQ-70972,64,1,1,138,254.0,1,2,155,0,0.0,2,2.0,3.0,1
IB-07086,54,0,3,128,330.0,0,2,167,1,0.0,1,0.0,3.0,0
KT-50376,56,1,2,132,232.0,0,0,160,0,0.0,1,0.0,3.0,0
QX-46827,57,0,4,140,394.0,0,2,154,1,1.2,1,0.0,3.0,0
YG-06389,67,1,4,120,248.0,0,2,108,0,3.6,2,2.0,7.0,1
LF-85090,44,1,4,110,290.0,0,2,185,0,0.0,1,0.0,3.0,0
IQ-37110,62,0,3,102,248.0,0,2,121,0,1.1,2,0.0,3.0,0
MX-40795,55,1,2,120,295.0,1,0,152,0,0.0,1,2.0,3.0,1
VH-34949,52,1,4,112,264.0,0,2,147,1,1.0,2,3.0,3.0,1
EY-09789,52,0,3,108,254.0,0,0,162,0,1.6,2,0.0,3.0,0
NO-68143,59,1,4,110,201.0,0,2,161,0,0.5,1,1.0,7.0,0
PI-86115,67,1,4,100,299.0,0,2,125,1,1.5,2,0.0,3.0,0
NS-06511,47,1,4,120,169.0,0,0,181,0,0.0,1,0.0,3.0,0
GS-74065,57,1,4,152,207.0,0,0,148,1,0.8,2,0.0,7.0,1
ES-83960,53,1,3,125,273.0,1,2,152,0,0.5,1,2.0,3.0,1
EM-86110,66,1,3,152,212.0,0,2,152,0,0.0,2,0.0,6.0,0
AV-56288,52,1,2,118,295.0,0,0,156,0,0.0,1,2.0,3.0,0
CJ-76266,63,0,4,150,307.0,0,2,114,0,1.5,2,0.0,3.0,0
WQ-58159,55,1,4,130,266.0,0,2,109,1,2.8,2,1.0,7.0,1
DE-70600,43,1,4,148,226.0,0,0,181,0,0.0,1,0.0,3.0,1
PL-58451,45,1,4,110,260.0,0,2,148,1,2.8,2,0.0,7.0,1
DQ-47391,59,1,3,126,218.0,1,2,115,1,1.2,2,1.0,3.0,0
FR-08596,58,0,2,100,340.0,0,0,152,0,0.0,2,0.0,3.0,0
HB-17379,40,0,3,120,209.0,0,0,173,0,0.0,1,0.0,3.0,0
WF-51800,57,0,4,130,205.0,0,2,130,0,1.9,2,0.0,7.0,1
DG-37166,49,1,4,140,200.0,0,2,186,0,0.0,2,0.0,3.0,0
IH-17814,47,1,3,140,231.0,0,0,158,0,1.3,2,0.0,3.0,0
TN-96686,42,1,2,130,309.0,0,2,172,0,0.0,1,0.0,3.0,0
RI-79437,57,0,4,120,354.0,0,0,169,1,0.0,2,0.0,3.0,0
NT-14745,61,1,4,130,271.0,0,0,142,1,1.8,2,3.0,7.0,1
ED-50043,68,1,1,145,234.0,1,0,112,0,2.2,3,2.0,3.0,0
YS-94347,52,1,2,118,325.0,0,0,147,0,0.0,2,1.0,3.0,0
QR-99315,45,0,2,120,204.0,0,0,125,0,0.3,1,0.0,3.0,0
PA-49902,44,1,2,120,220.0,0,0,149,0,0.0,2,0.0,6.0,0
XP-76720,53,1,4,130,203.0,0,0,144,1,0.8,2,0.0,6.0,1
II-78307,62,1,4,128,254.0,0,2,151,0,1.0,3,0.0,7.0,1
QN-66019,56,1,2,120,221.0,0,0,184,0,1.0,1,0.0,3.0,0
PC-50584,58,1,4,112,318.0,0,0,171,1,0.2,2,1.0,7.0,1
CJ-29547,54,1,3,128,273.0,0,0,147,0,1.2,2,1.0,7.0,1
NV-44359,54,0,3,135,240.0,0,2,175,0,0.0,1,1.0,3.0,0
EI-15488,58,1,4,150,270.0,0,0,111,1,0.6,1,1.0,7.0,1
CT-84759,59,1,3,164,212.0,1,2,157,0,1.6,2,0.0,7.0,0
FR-37914,71,1,3,180,227.0,1,2,150,0,0.0,1,1.0,3.0,0
JZ-48579,49,1,1,130,200.0,0,0,169,0,0.8,1,0.0,3.0,0
WW-77081,46,1,4,130,309.0,0,0,142,0,5.6,2,0.0,7.0,1
VE-95250,58,1,2,128,206.0,0,2,162,0,0.0,1,1.0,7.0,1
JJ-14697,51,1,4,110,260.0,0,0,181,1,0.6,2,0.0,7.0,1
QD-22064,56,1,2,140,236.0,0,2,180,0,0.0,1,0.0,7.0,0
TU-23123,50,1,3,118,188.0,0,2,115,0,0.4,1,0.0,7.0,1
RQ-70674,57,0,2,120,219.0,0,0,172,0,1.4,1,1.0,3.0,1
WP-19569,57,0,3,120,269.0,1,2,157,0,0.4,1,1.0,3.0,0
RO-04810,69,0,3,152,211.0,0,2,120,1,0.2,2,1.0,3.0,0
VD-37543,39,1,3,120,175.0,0,2,182,0,0.0,1,0.0,3.0,0
LW-76554,67,1,4,120,281.0,0,2,109,1,4.2,1,2.0,7.0,1
NF-89094,45,1,2,110,309.0,0,0,172,0,0.2,2,0.0,7.0,0
DY-84390,44,1,3,138,226.0,0,0,165,0,0.0,1,0.0,7.0,0
UY-84144,63,0,4,150,307.0,1,2,145,0,2.6,2,3.0,7.0,0
ZG-30004,49,0,2,120,254.0,0,2,162,0,1.4,2,0.0,3.0,0
ZF-79905,54,1,2,172,326.0,0,0,163,0,0.0,1,0.0,7.0,0
WS-83147,58,1,4,114,239.0,0,2,160,0,1.4,2,1.0,6.0,1
MT-40045,60,1,4,130,253.0,0,2,142,1,2.8,2,2.0,7.0,1
NO-33788,46,1,4,138,247.0,0,2,173,0,0.0,1,0.0,3.0,0
FQ-01253,59,1,4,140,204.0,0,0,161,0,0.0,1,2.0,7.0,1
HY-90276,54,1,2,130,353.0,0,0,171,0,0.2,1,0.0,3.0,0
FH-18000,51,1,3,110,175.0,0,0,139,0,0.8,1,0.0,3.0,0
ER-07672,58,1,3,132,197.0,1,2,163,0,0.0,1,2.0,3.0,0
CQ-96546,68,1,1,170,270.0,0,2,116,0,4.0,3,0.0,7.0,1
RE-14173,56,1,4,120,249.0,0,0,105,0,0.2,2,0.0,3.0,0
PZ-42692,54,1,2,120,325.0,1,2,172,0,0.0,1,2.0,7.0,1
SM-45040,59,1,4,164,273.0,1,2,140,1,1.5,1,0.0,7.0,1
IK-86945,49,1,2,120,325.0,0,0,170,0,0.6,1,0.0,3.0,0
CC-10206,76,0,2,110,149.0,1,0,151,0,0.8,2,1.0,3.0,1
NI-72261,55,1,2,120,325.0,0,0,157,0,0.0,1,0.0,7.0,0
OR-65545,60,1,4,140,221.0,1,0,162,0,0.0,1,1.0,7.0,1
BQ-21941,50,0,3,120,267.0,0,2,172,0,0.0,1,0.0,3.0,0
CC-51252,43,1,4,150,247.0,0,2,171,0,0.0,1,0.0,3.0,0
KJ-47541,52,1,4,128,204.0,0,0,156,1,0.1,1,2.0,7.0,1
EV-02192,50,1,3,140,126.0,0,0,147,0,0.4,2,0.0,3.0,0
NN-73476,62,0,4,124,205.0,0,0,142,0,1.2,2,1.0,3.0,1
WB-65580,56,1,2,132,221.0,0,2,160,0,0.0,1,0.0,3.0,0
YU-10322,54,1,3,108,273.0,0,0,141,1,0.6,1,0.0,7.0,0
DM-89892,51,0,3,125,197.0,1,0,158,0,2.5,1,0.0,6.0,0
TI-81977,60,1,4,130,234.0,0,2,130,1,1.8,2,1.0,7.0,1
ZV-13473,55,0,4,134,305.0,0,0,131,1,0.6,1,3.0,3.0,1
DT-79607,63,0,4,140,407.0,0,2,169,0,1.9,2,0.0,7.0,1
GB-53194,51,1,3,94,149.0,0,0,154,0,0.6,2,0.0,7.0,0
HR-06157,52,1,3,130,229.0,0,2,163,0,2.0,2,1.0,3.0,0
PR-90979,39,1,3,130,214.0,0,2,182,0,0.0,1,0.0,3.0,0
ZO-25175,44,0,2,118,141.0,0,0,169,0,0.0,1,0.0,3.0,0
SQ-89899,56,1,2,125,236.0,0,0,154,0,0.0,1,0.0,3.0,0
LW-56153,39,1,3,130,214.0,0,2,172,0,1.9,2,0.0,6.0,0
DL-01121,63,0,4,124,305.0,0,2,125,1,0.0,2,0.0,7.0,1
UT-00163,62,0,4,140,409.0,0,2,150,1,1.9,3,0.0,3.0,0
GT-13082,38,1,1,118,204.0,0,2,192,0,1.0,1,0.0,3.0,0
GT-65708,62,1,1,150,233.0,0,2,150,0,0.6,2,0.0,6.0,1
SO-10044,67,1,4,120,212.0,1,0,99,1,1.6,3,0.0,7.0,1
KH-31822,54,0,3,135,252.0,0,0,180,1,0.0,2,0.0,3.0,0
WX-95318,58,0,4,130,264.0,0,2,117,1,1.2,2,1.0,3.0,1
HL-74434,65,1,4,120,246.0,0,2,138,0,3.0,2,2.0,7.0,1
RT-76682,61,1,4,148,282.0,0,2,140,1,0.1,1,0.0,7.0,1
XR-75449,60,1,4,148,282.0,0,2,161,0,0.0,1,1.0,7.0,1
XE-40554,46,0,2,142,242.0,0,2,161,0,0.0,1,0.0,3.0,0
VH-44946,57,1,2,124,232.0,0,0,168,0,0.8,1,1.0,3.0,1
MU-70665,57,1,2,128,240.0,0,0,162,0,0.0,1,1.0,7.0,0
OJ-29925,54,0,3,110,267.0,0,0,160,0,1.6,2,0.0,3.0,0
ZU-66613,69,0,3,120,269.0,0,0,115,0,0.2,1,0.0,3.0,0
LP-45625,56,0,2,135,196.0,0,0,169,0,1.2,1,2.0,3.0,0
EZ-67814,43,1,4,115,239.0,0,0,185,0,1.2,2,0.0,3.0,0
HA-48720,67,1,3,140,231.0,1,0,150,1,0.0,1,1.0,3.0,1
WN-97159,47,1,2,130,256.0,1,2,162,0,0.5,1,1.0,3.0,0
VB-08249,66,1,4,120,299.0,0,2,158,0,1.0,2,2.0,3.0,1
VY-80827,62,1,4,130,254.0,0,2,132,1,2.2,2,2.0,7.0,1
FE-82537,44,1,2,120,309.0,0,2,172,0,0.0,1,0.0,3.0,0
WB-55034,60,0,1,120,318.0,0,2,140,0,3.0,3,0.0,3.0,0
KJ-51223,43,0,3,120,220.0,0,2,172,0,0.0,1,0.0,3.0,0
YS-90479,53,1,3,152,233.0,1,0,178,0,0.0,1,1.0,3.0,0
XT-58131,66,0,3,140,269.0,0,0,112,1,0.0,1,0.0,7.0,0
PH-04481,37,1,4,138,223.0,1,0,186,0,0.0,2,0.0,3.0,0
GN-35524,57,1,2,150,261.0,0,0,142,1,1.4,2,0.0,3.0,0
HB-46885,57,0,2,120,248.0,0,2,169,1,1.4,2,1.0,3.0,0
YA-83603,65,1,3,128,309.0,0,2,96,0,1.8,2,3.0,7.0,0
QZ-14425,59,0,1,120,318.0,0,0,115,1,3.4,2,0.0,3.0,0
WZ-70922,44,1,4,142,247.0,0,0,181,0,0.0,1,0.0,3.0,0
DJ-59716,58,0,4,140,268.0,0,2,133,1,2.0,2,0.0,7.0,1
OU-04400,61,1,1,160,218.0,0,0,145,0,0.8,2,0.0,7.0,0
FR-61173,44,1,1,110,211.0,0,2,172,0,1.9,2,0.0,3.0,0
IN-26471,52,0,3,110,318.0,0,0,170,0,0.8,2,0.0,3.0,0
XQ-09120,60,1,4,148,270.0,0,0,111,1,0.0,2,1.0,7.0,1
VY-26822,51,0,3,94,318.0,0,0,170,1,0.0,2,0.0,3.0,0
PN-91713,77,0,4,152,211.0,0,0,154,1,0.8,2,0.0,3.0,0
DK-35218,53,0,4,140,268.0,0,2,122,0,0.2,1,0.0,3.0,0
AS-05293,49,1,3,138,188.0,0,0,169,0,0.0,1,2.0,3.0,1
GG-03432,65,0,4,146,226.0,0,2,165,0,1.6,3,0.0,3.0,0
SF-02214,70,0,2,120,302.0,0,2,144,0,0.4,1,1.0,7.0,1
DO-23565,40,0,2,112,209.0,1,0,168,0,0.0,1,0.0,3.0,0
SY-98456,56,0,1,170,288.0,0,2,195,0,0.6,2,0.0,3.0,0
VN-53425,45,0,2,120,242.0,0,0,169,0,0.7,1,0.0,7.0,1
GE-08721,38,0,3,130,204.0,0,2,202,0,0.5,2,0.0,3.0,0
VS-83258,58,1,4,128,207.0,0,2,138,1,1.6,2,0.0,7.0,1
QC-15251,62,0,4,140,307.0,0,2,154,0,3.0,3,0.0,7.0,1
LO-54272,47,1,2,130,200.0,0,0,169,0,0.0,1,0.0,3.0,0
ZK-48820,61,1,4,145,270.0,0,0,182,1,0.0,1,0.0,3.0,0
WX-32856,53,1,4,110,230.0,0,0,160,0,0.0,1,1.0,3.0,1
JE-13946,47,1,3,108,233.0,0,0,178,0,0.0,1,0.0,3.0,0
CV-92192,51,0,3,110,244.0,0,0,154,0,1.0,2,0.0,3.0,0
QY-14702,65,0,4,150,228.0,0,2,157,0,1.6,1,0.0,3.0,0
TB-97383,42,1,2,110,197.0,0,0,162,0,0.0,1,0.0,3.0,0
JN-43854,70,1,2,160,212.0,0,2,143,0,0.0,2,0.0,6.0,1
VZ-65682,58,0,3,120,219.0,0,0,158,0,0.0,1,2.0,3.0,0
EJ-04081,54,0,2,132,294.0,0,0,171,0,1.4,1,0.0,3.0,0
UP-46893,55,0,2,200,327.0,0,0,164,0,0.0,1,0.0,3.0,1
UI-21883,54,0,2,128,236.0,0,2,168,0,0.7,2,0.0,3.0,0
RX-45361,60,0,4,145,234.0,0,0,157,0,1.6,2,0.0,3.0,0
HH-20847,57,1,3,140,185.0,1,2,165,0,0.0,1,2.0,7.0,0
NF-79567,51,1,3,94,227.0,0,0,154,0,0.6,2,0.0,3.0,1
AB-52625,41,1,1,115,235.0,0,2,172,0,0.2,2,0.0,7.0,0
ZT-03548,57,0,2,136,304.0,0,2,149,0,0.0,2,2.0,3.0,1
GK-39653,64,0,3,150,360.0,0,2,157,0,0.0,1,0.0,3.0,0
ZU-51806,50,1,3,140,212.0,0,0,163,0,0.0,1,1.0,7.0,1
BA-13750,46,1,4,150,308.0,0,1,125,1,1.5,2,0.0,7.0,1
RJ-41829,49,0,2,134,252.0,0,2,173,0,0.7,2,0.0,3.0,1
DS-55535,35,0,3,130,204.0,0,2,192,1,3.2,1,0.0,7.0,0
ZD-19130,59,1,4,150,218.0,0,0,105,1,0.6,2,0.0,7.0,0
HH-85133,41,1,4,148,282.0,0,2,98,1,1.5,2,0.0,7.0,1
CI-38149,57,0,4,100,354.0,0,0,163,0,0.0,1,0.0,3.0,0
JK-17332,42,1,3,120,180.0,0,0,162,0,1.6,1,0.0,3.0,0
WV-33260,63,0,4,108,219.0,0,0,169,1,1.8,3,1.0,3.0,1
RX-67474,60,0,4,150,307.0,1,0,154,1,3.1,3,3.0,3.0,0
XC-31630,58,1,4,140,177.0,0,0,131,1,2.2,2,0.0,7.0,1
JX-01150,58,1,4,125,220.0,0,2,138,1,3.6,2,2.0,6.0,1
VS-59454,44,0,3,130,177.0,0,0,179,0,0.4,1,0.0,7.0,1
GG-04243,54,1,4,130,289.0,0,2,145,1,1.4,1,1.0,3.0,1
JX-75880,67,0,3,110,223.0,0,0,115,0,0.0,2,1.0,3.0,0
LZ-19733,66,0,3,160,313.0,0,0,131,0,1.1,2,0.0,7.0,1
XF-55643,44,1,2,130,247.0,0,0,150,0,0.0,2,0.0,3.0,0
SV-82193,61,1,4,130,234.0,0,0,125,1,2.8,2,0.0,7.0,1
HC-22238,59,0,4,145,258.0,0,2,143,1,0.8,2,0.0,7.0,1
HA-90904,43,0,2,118,220.0,0,0,173,0,1.4,1,0.0,3.0,0
UG-40452,54,0,3,110,354.0,0,0,147,0,1.5,2,0.0,3.0,0
BI-02687,71,0,4,106,149.0,0,0,142,1,1.2,2,2.0,3.0,0
AL-86465,45,1,3,140,243.0,0,2,161,0,0.0,1,,3.0,0
SA-39677,44,1,3,120,253.0,0,0,173,0,0.8,2,2.0,7.0,0
AG-63844,51,1,3,94,222.0,0,0,158,0,2.5,2,1.0,3.0,1
FN-30953,34,0,3,130,210.0,0,2,182,0,0.0,1,0.0,3.0,0
ZK-05595,56,1,4,120,131.0,0,0,155,0,0.6,1,1.0,7.0,0
PH-91651,59,1,4,138,216.0,0,0,140,1,2.4,2,2.0,7.0,1
OJ-97022,40,1,4,140,282.0,0,2,152,1,3.6,2,0.0,7.0,1
RW-82806,54,0,3,110,267.0,0,0,160,0,0.0,1,0.0,3.0,0
NA-08642,53,1,3,125,218.0,0,0,126,1,1.8,2,0.0,7.0,0
DJ-10370,54,1,2,125,289.0,0,2,147,0,0.0,2,2.0,6.0,0
NJ-07681,49,1,3,130,175.0,1,0,158,0,3.5,1,2.0,3.0,0
CX-67628,42,0,2,130,204.0,0,2,180,0,1.2,2,0.0,3.0,0
BR-62683,48,1,3,138,233.0,0,0,165,0,0.0,1,2.0,3.0,0
AQ-25709,70,1,2,125,254.0,1,2,146,0,0.0,1,1.0,3.0,0
NI-99899,48,1,3,129,235.0,1,2,175,0,0.0,1,0.0,7.0,0
HN-79012,47,0,2,120,295.0,1,0,141,1,0.0,1,0.0,,0
MU-73849,35,1,4,118,204.0,1,0,114,1,0.9,2,0.0,7.0,1
BV-85984,37,0,3,120,213.0,0,0,174,0,0.0,1,0.0,3.0,0
WG-00865,54,1,3,138,223.0,0,0,163,0,0.0,1,0.0,7.0,0
JV-41487,65,0,3,155,313.0,0,2,157,0,0.8,2,1.0,3.0,1
YO-76989,60,1,4,125,284.0,0,2,171,0,0.0,1,2.0,7.0,1
ME-53421,71,1,3,130,254.0,1,0,151,0,0.0,1,1.0,7.0,1
IQ-21038,57,1,4,154,207.0,0,2,168,1,1.6,2,0.0,7.0,1
YF-72411,57,1,4,150,131.0,1,0,168,0,0.0,2,1.0,6.0,1
AB-07524,59,1,1,134,234.0,1,0,133,0,3.2,2,0.0,3.0,1
BL-45938,45,1,2,110,263.0,0,0,152,0,0.0,1,0.0,3.0,0
CU-85187,59,1,4,110,239.0,0,2,132,1,0.0,2,1.0,6.0,1
SI-74813,52,1,4,112,230.0,0,2,161,1,0.5,1,1.0,3.0,1
CA-02595,60,1,3,140,126.0,0,0,157,0,3.6,1,2.0,3.0,0
PQ-60202,45,0,2,105,177.0,0,0,162,0,0.0,1,0.0,3.0,0
WE-94853,60,0,3,120,254.0,0,2,131,0,1.1,2,0.0,3.0,0
SQ-96374,51,1,3,125,245.0,1,2,178,0,0.0,1,,3.0,0
UR-07746,38,1,3,130,321.0,0,0,174,0,0.0,1,0.0,3.0,0
AX-15746,45,1,3,138,243.0,0,2,173,0,0.0,1,0.0,3.0,0
BS-91379,58,0,3,120,354.0,0,0,172,0,0.0,1,0.0,3.0,0
WM-12370,58,1,4,140,221.0,0,0,140,1,2.6,3,2.0,7.0,1
GN-25743,48,0,2,120,318.0,0,0,170,0,1.2,1,0.0,3.0,0
ZJ-43973,69,1,1,160,228.0,0,2,162,1,1.9,1,0.0,3.0,1
AX-41243,53,1,1,120,186.0,0,2,184,0,1.9,1,0.0,3.0,0
QQ-98688,55,0,4,132,234.0,0,0,160,1,0.0,1,0.0,3.0,0
AC-36523,57,1,4,140,274.0,0,0,88,1,0.2,1,0.0,7.0,1
RD-33201,43,0,3,120,209.0,0,0,169,0,0.0,1,1.0,3.0,0
